timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds
2026-05-28 23:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,60.8,74.6,24.1,61.95,estavel,moderada,estavel,54.0,normal,36.0,excelente,29.54,ensolarado,33,2537,45.5,ruim,NAO,396715212,75314428,299884,309468,0.37,1.07,31.6,138.09,78.38,77.96,61.08,18.71,30.79,70.29,76.0,85.8,85.47,34.04,48.72,73.65,0.94,0.5,0.48,0.55,0.07,0.73,1780020000,157,18.05
2026-05-28 23:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,75.9,73.6,29.5,55.11,alerta,moderada,estavel,68.8,normal,21.2,boa,26.95,chuvoso,82,1973,94.6,boa,NAO,127674530,23851606,165425,384793,0.24,6.2,37.07,80.5,26.72,36.1,93.91,47.34,35.49,93.32,98.05,52.53,63.2,35.96,48.02,33.26,0.82,0.14,0.1,0.49,0.44,0.65,1780021800,269,23.05
2026-05-29 00:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,61.7,82.5,71.8,55.79,estavel,moderada,estavel,63.6,normal,26.4,excelente,23.99,nublado,60,2042,49.6,ruim,NAO,402795835,23342317,326921,346335,1.81,4.05,32.04,119.43,70.85,74.74,43.92,75.33,69.82,92.85,54.58,55.5,90.11,81.63,50.18,31.19,0.41,0.25,0.82,0.82,0.32,0.57,1780023600,268,29.01
2026-05-29 00:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,90.6,91.8,31.8,48.89,critico,alerta,estavel,70.5,normal,19.5,boa,29.09,ensolarado,49,3081,51.8,regular,NAO,321547652,21335132,402395,456164,1.1,4.07,47.48,125.28,47.15,92.52,71.41,83.82,70.08,38.8,42.66,99.48,69.98,30.62,36.19,64.03,0.04,0.5,0.1,0.05,0.55,0.62,1780025400,241,11.7
2026-05-29 01:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,56.8,88.6,67.3,55.09,estavel,alerta,estavel,67.6,normal,22.4,boa,25.66,nublado,46,2230,46.4,ruim,NAO,555808484,68850764,514014,291200,0.98,9.92,55.02,158.87,47.72,20.3,64.56,57.3,64.23,72.72,29.78,68.42,64.82,25.79,41.54,56.03,0.81,0.66,0.31,0.61,0.21,0.89,1780027200,355,30.56
2026-05-29 01:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,60.4,90.2,48.2,57.63,estavel,alerta,estavel,57.4,normal,32.6,excelente,26.03,nublado,54,2945,55.2,regular,NAO,393343494,56653514,276374,332603,2.93,2.29,45.26,118.26,37.57,83.52,63.78,21.79,22.61,97.73,85.15,42.86,52.3,29.08,46.04,79.1,0.44,0.96,0.04,0.93,0.58,0.91,1780029000,556,25.37
2026-05-29 02:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,98.4,81.0,74.7,53.01,critico,moderada,estavel,45.7,normal,44.3,excelente,29.15,chuvoso,46,3131,68.3,regular,NAO,479058810,37308006,479601,290006,0.64,9.94,35.16,149.3,57.14,28.57,59.39,91.31,49.85,55.19,23.46,95.18,67.5,50.8,55.06,45.89,0.09,0.7,0.65,0.51,0.7,0.21,1780030800,495,36.87
2026-05-29 02:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,55.8,71.7,52.5,55.34,estavel,moderada,estavel,80.5,alerta,9.5,moderada,30.46,nublado,38,1805,51.8,regular,NAO,783112723,80666199,502311,308413,1.91,2.96,42.9,159.17,21.16,57.98,74.43,69.44,64.09,47.23,27.61,70.53,43.73,81.8,84.42,80.62,0.89,0.14,0.58,0.22,0.91,0.98,1780032600,219,29.41
2026-05-29 03:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,83.8,71.8,72.6,56.52,alerta,moderada,estavel,49.3,normal,40.7,excelente,23.2,nublado,58,2893,51.8,regular,NAO,661529508,47368938,302981,178980,0.28,4.38,56.29,177.47,49.27,96.0,93.13,39.43,71.75,33.2,93.07,98.24,82.78,53.2,69.1,35.5,0.07,0.4,0.29,0.4,0.24,0.84,1780034400,318,15.91
2026-05-29 03:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,48.9,50.5,30.2,63.51,estavel,estavel,estavel,70.5,normal,19.5,boa,32.48,ensolarado,73,3260,66.4,regular,NAO,511003780,91583655,160124,305053,2.28,8.88,51.07,179.36,38.48,80.66,95.51,56.83,60.87,92.39,56.88,94.42,86.32,20.2,48.36,53.19,0.38,0.6,0.84,0.07,0.33,0.05,1780036200,286,24.85
2026-05-29 04:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,80.7,64.6,61.7,50.73,alerta,estavel,estavel,81.4,alerta,8.6,moderada,30.15,ensolarado,56,1961,54.0,regular,NAO,597094622,21244635,587438,223245,2.39,7.9,54.36,138.58,38.58,57.01,51.87,46.55,77.91,36.44,70.51,60.54,70.85,98.89,70.09,30.06,0.23,0.35,0.3,0.4,0.08,0.22,1780038000,367,21.03
2026-05-29 04:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,47.0,73.3,46.0,57.41,estavel,moderada,estavel,79.6,alerta,10.4,moderada,29.56,chuvoso,36,2414,76.6,regular,NAO,233279700,35799139,184663,114070,0.6,6.44,27.29,152.55,26.93,86.06,95.83,91.67,33.96,33.9,34.4,61.16,86.59,26.3,33.23,67.7,0.87,0.21,0.31,0.29,0.41,0.72,1780039800,316,34.26
2026-05-29 05:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,92.0,71.2,37.2,52.03,critico,moderada,estavel,68.1,normal,21.9,boa,31.35,chuvoso,40,2910,75.7,regular,NAO,490050406,52476408,334477,109630,2.17,6.85,26.06,162.43,54.42,70.27,97.09,34.31,59.22,89.94,75.09,83.54,99.03,94.0,94.12,66.76,0.31,0.78,0.98,0.19,0.12,0.47,1780041600,369,14.99
2026-05-29 05:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,54.7,54.7,76.4,58.68,estavel,estavel,estavel,73.4,normal,16.6,boa,25.41,nublado,85,2069,83.7,boa,NAO,72526126,68821150,391396,315597,0.8,9.99,23.19,125.03,64.71,26.55,39.94,24.25,35.31,73.84,91.61,58.98,41.21,50.32,74.65,37.84,0.38,0.8,0.92,0.18,0.25,0.04,1780043400,547,29.37
2026-05-29 06:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,85.7,62.6,27.0,53.82,alerta,estavel,estavel,73.2,normal,16.8,boa,25.8,chuvoso,36,2920,43.4,ruim,NAO,399882002,55945219,202769,386397,0.4,2.2,51.59,105.32,51.19,99.42,50.66,58.84,95.47,69.64,30.04,57.99,69.89,66.3,76.57,72.94,0.02,0.17,0.47,0.23,0.04,0.96,1780045200,229,26.19
2026-05-29 06:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,48.4,59.9,49.0,57.71,estavel,estavel,estavel,84.7,alerta,5.3,moderada,23.62,nublado,35,2623,90.7,boa,SIM,493025973,83208389,226386,339881,2.39,4.38,51.36,100.27,78.07,26.01,59.4,62.29,42.3,43.27,67.5,80.75,80.68,80.38,65.19,98.31,0.61,0.17,0.06,0.01,0.02,0.21,1780047000,241,38.95
2026-05-29 07:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,43.7,46.3,58.3,61.25,estavel,estavel,estavel,80.6,alerta,9.4,moderada,28.99,nublado,63,2438,86.6,boa,NAO,552914658,27920234,453499,287531,1.92,2.67,48.67,105.83,58.72,77.9,75.93,86.45,53.5,83.89,50.47,59.27,81.09,96.43,36.15,88.96,0.62,0.11,0.35,0.53,0.9,0.29,1780048800,220,39.45
2026-05-29 07:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,98.8,78.6,37.4,50.08,critico,moderada,estavel,66.0,normal,24.0,boa,32.71,chuvoso,66,3068,94.3,boa,NAO,766415254,20618160,577188,366195,0.39,7.11,43.34,150.54,80.14,69.62,30.39,95.79,91.07,49.37,28.19,87.53,56.45,27.41,30.11,51.5,0.33,0.42,0.13,0.27,0.84,0.08,1780050600,471,10.9
2026-05-29 08:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,96.3,87.9,55.3,47.41,critico,alerta,estavel,69.5,normal,20.5,boa,29.03,ensolarado,40,2428,57.6,regular,NAO,289501391,37191432,202141,126459,1.2,9.16,37.91,140.23,80.35,43.89,33.36,49.62,78.94,28.13,76.44,75.38,86.91,60.73,63.71,25.74,0.41,0.89,0.76,0.09,0.02,0.42,1780052400,457,31.9
2026-05-29 08:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,92.3,94.5,25.2,50.61,critico,alerta,estavel,62.0,normal,28.0,excelente,24.72,nublado,34,3262,60.2,regular,NAO,642337049,28869390,531839,210141,2.65,7.45,28.15,93.07,41.84,56.79,56.26,14.08,87.54,50.88,31.39,44.25,72.44,30.85,71.9,46.04,0.19,0.01,0.36,0.91,0.45,0.13,1780054200,586,29.42
2026-05-29 09:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,66.3,53.7,36.6,64.41,estavel,estavel,estavel,49.8,normal,40.2,excelente,22.69,chuvoso,71,3054,86.9,boa,NAO,518643223,26592103,273822,386764,0.39,3.19,50.61,133.77,90.26,99.99,33.55,65.5,20.02,44.47,63.1,79.78,48.7,52.07,64.53,81.98,0.25,0.84,0.59,0.15,0.07,0.76,1780056000,183,19.69
2026-05-29 09:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,78.4,80.8,74.3,53.23,alerta,moderada,estavel,61.0,normal,29.0,excelente,28.27,ensolarado,51,2560,83.0,boa,NAO,265573468,83988338,486455,410257,0.68,9.53,44.86,108.0,84.66,49.72,21.64,55.55,50.82,62.14,71.21,22.56,82.19,95.96,76.96,39.43,0.5,0.12,0.97,0.74,0.38,0.21,1780057800,415,24.14
2026-05-29 10:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,49.5,76.1,65.4,59.37,estavel,moderada,estavel,64.2,normal,25.8,excelente,31.59,nublado,61,1804,75.7,regular,NAO,356767744,74494648,156869,406788,0.21,4.03,52.07,177.76,58.07,94.79,39.19,81.16,64.88,84.8,63.9,93.62,63.49,62.54,77.53,82.36,0.22,0.97,0.87,0.28,0.79,0.25,1780059600,569,13.77
2026-05-29 10:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,79.7,50.5,24.1,61.83,alerta,estavel,estavel,53.8,normal,36.2,excelente,27.64,nublado,56,3285,62.9,regular,NAO,123024059,29474775,232394,229223,2.86,8.54,31.67,82.22,32.96,87.8,98.36,44.13,66.92,87.2,34.16,68.63,55.83,92.29,66.27,69.64,0.7,0.94,0.23,0.52,0.22,0.87,1780061400,419,37.9
2026-05-29 11:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,48.6,58.0,41.8,63.14,estavel,estavel,estavel,65.4,normal,24.6,boa,23.11,chuvoso,69,2084,82.9,boa,NAO,185600778,35671962,561610,486546,1.62,9.73,42.58,81.71,80.11,21.83,37.67,31.78,49.4,49.19,97.74,67.62,99.05,28.23,25.89,93.75,0.79,0.5,0.61,0.91,0.92,0.29,1780063200,197,11.19
2026-05-29 11:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,87.8,61.6,30.3,54.21,alerta,estavel,estavel,69.9,normal,20.1,boa,30.6,nublado,78,3310,47.4,ruim,NAO,403388264,60991340,534234,293214,1.33,6.81,24.82,125.48,81.75,70.07,27.63,58.65,69.9,66.9,41.81,96.4,27.22,30.3,52.86,91.76,0.06,0.53,0.13,0.26,0.11,0.54,1780065000,397,13.23
2026-05-29 12:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,90.2,45.3,78.3,55.73,critico,estavel,estavel,62.1,normal,27.9,excelente,23.92,nublado,38,3316,86.3,boa,NAO,759731889,84915397,425553,251560,1.21,2.8,32.38,163.72,70.03,50.66,55.87,43.44,27.68,64.25,25.83,86.79,42.03,31.27,43.72,74.72,0.29,0.68,0.62,0.99,0.64,0.96,1780066800,234,33.83
2026-05-29 12:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,59.2,50.3,51.6,56.88,estavel,estavel,estavel,84.6,alerta,5.4,moderada,23.4,nublado,66,2698,67.3,regular,SIM,613524879,25993026,230335,262828,2.4,1.38,45.36,166.71,70.19,25.88,97.82,71.66,88.51,28.86,56.92,55.87,97.04,96.29,96.26,22.51,0.32,0.33,0.11,0.82,0.77,0.1,1780068600,501,30.31
2026-05-29 13:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,79.6,50.1,40.9,56.9,alerta,estavel,estavel,70.5,normal,19.5,boa,28.0,nublado,83,2047,45.7,ruim,NAO,398964916,43408837,315756,177240,0.81,7.15,20.33,95.17,59.6,37.21,32.14,13.16,60.52,46.88,80.85,22.11,61.96,43.52,53.31,44.34,0.05,0.75,0.88,0.57,0.77,0.79,1780070400,565,28.95
2026-05-29 13:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,83.6,60.2,52.4,57.93,alerta,estavel,estavel,54.8,normal,35.2,excelente,31.24,chuvoso,35,2191,57.7,regular,NAO,730793704,25791618,166094,351703,2.48,8.85,22.11,126.03,82.86,92.91,29.53,59.31,50.61,57.72,76.68,26.68,79.4,91.34,69.07,62.67,0.53,0.97,0.07,0.26,0.46,0.99,1780072200,167,31.4
2026-05-29 14:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,42.5,64.3,73.6,61.83,estavel,estavel,estavel,65.4,normal,24.6,boa,23.3,ensolarado,62,1828,85.8,boa,NAO,675627141,45271050,178659,177863,0.24,8.18,44.08,122.98,98.27,49.23,44.95,62.18,61.07,64.67,89.37,88.9,40.35,42.25,89.25,36.93,0.71,0.15,0.92,0.59,0.86,0.67,1780074000,418,15.04
2026-05-29 14:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,41.6,55.2,71.7,61.02,estavel,estavel,estavel,75.2,alerta,14.8,moderada,25.78,ensolarado,61,2155,48.6,ruim,NAO,285636013,79711062,259950,444483,2.98,2.35,54.05,102.71,72.62,78.2,56.95,79.48,72.46,31.98,96.44,23.84,78.72,75.61,76.72,72.02,0.62,0.11,0.98,0.91,0.26,0.54,1780075800,356,35.32
2026-05-29 15:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,87.5,49.9,27.5,61.41,alerta,estavel,estavel,48.9,normal,41.1,excelente,24.86,nublado,53,1941,91.0,boa,NAO,377724278,82743057,237418,292362,1.23,8.33,56.66,133.44,98.04,55.93,58.96,18.36,69.48,23.75,68.3,28.38,85.44,39.72,53.18,68.62,0.01,0.49,0.89,0.33,0.46,0.65,1780077600,585,20.36
2026-05-29 15:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,77.4,87.5,69.5,53.29,alerta,alerta,estavel,58.5,normal,31.5,excelente,26.21,nublado,47,1800,61.1,regular,NAO,248634342,52863444,359009,328828,2.64,5.11,24.73,122.59,95.85,74.66,24.55,33.26,53.03,70.62,73.36,93.17,22.49,45.95,22.56,66.73,0.56,0.22,0.83,0.67,0.18,0.72,1780079400,290,36.94
2026-05-29 16:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,94.3,50.0,61.5,53.87,critico,estavel,estavel,66.8,normal,23.2,boa,27.13,nublado,84,2647,88.8,boa,NAO,190262632,94362349,469446,475064,2.63,4.26,51.76,107.74,54.84,75.74,58.61,48.21,22.4,87.17,28.89,97.3,47.27,36.82,43.24,97.27,0.81,0.99,0.45,0.88,0.92,0.03,1780081200,576,15.73
2026-05-29 16:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,88.2,50.7,75.5,57.78,alerta,estavel,estavel,52.8,normal,37.2,excelente,31.22,nublado,36,2069,43.7,ruim,NAO,322897313,73588311,177032,177259,2.13,9.02,53.85,173.1,38.93,29.08,75.44,99.54,74.78,75.28,73.96,99.84,95.25,52.32,93.01,91.57,0.83,0.72,0.12,0.92,0.62,0.25,1780083000,586,18.63
2026-05-29 17:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,50.0,62.7,56.2,66.38,estavel,estavel,estavel,45.6,normal,44.4,excelente,32.01,ensolarado,82,3374,41.3,ruim,NAO,645183573,70172994,535208,359401,0.94,2.2,29.28,92.92,33.83,38.2,91.64,59.33,56.6,48.3,52.73,92.75,44.56,68.93,82.95,81.22,0.36,0.84,0.99,0.96,0.01,0.11,1780084800,496,10.28
2026-05-29 17:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,64.6,91.6,47.4,58.7,estavel,alerta,estavel,49.1,normal,40.9,excelente,29.62,nublado,90,2984,95.0,boa,NAO,297770857,60551705,461192,416462,1.78,2.36,40.07,107.92,85.78,74.51,48.34,19.39,77.28,77.88,68.67,98.5,77.96,41.77,71.25,76.87,0.94,0.63,0.43,0.76,0.93,0.22,1780086600,444,27.56
2026-05-29 18:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,53.0,74.3,74.4,55.11,estavel,moderada,estavel,77.7,alerta,12.3,moderada,30.72,nublado,30,1879,70.1,regular,NAO,193572944,83946113,181526,375078,2.82,2.61,33.28,88.64,28.88,40.67,80.11,43.78,28.29,73.47,71.73,25.72,86.14,61.62,89.48,34.1,0.13,0.1,0.35,0.0,0.97,0.77,1780088400,444,24.57
2026-05-29 18:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,45.4,52.7,58.4,59.87,estavel,estavel,estavel,80.9,alerta,9.1,moderada,22.48,ensolarado,84,3092,48.1,ruim,NAO,563174303,47166899,505994,353064,1.96,4.96,31.32,122.3,27.51,24.23,36.32,63.81,78.43,27.38,73.69,94.5,38.68,22.27,96.1,23.48,0.52,0.92,0.46,0.28,0.35,0.33,1780090200,481,10.75
2026-05-29 19:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,50.6,63.5,51.3,63.46,estavel,estavel,estavel,57.3,normal,32.7,excelente,27.52,chuvoso,84,1951,59.0,regular,NAO,795238711,72884195,179169,409350,2.29,8.79,52.63,131.42,88.25,51.18,54.53,99.89,31.68,45.07,25.19,72.75,76.89,35.52,62.16,96.9,0.94,0.66,0.17,0.68,0.06,0.11,1780092000,369,37.97
2026-05-29 19:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,94.4,87.5,78.8,51.7,critico,alerta,estavel,49.4,normal,40.6,excelente,23.51,chuvoso,76,3079,61.8,regular,NAO,567457381,23026528,279523,323114,2.34,1.2,32.96,99.96,41.64,48.45,54.78,34.93,66.29,31.9,49.05,80.07,93.55,95.03,52.11,54.49,0.78,0.7,0.35,0.57,0.83,0.84,1780093800,340,26.97
2026-05-29 20:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,80.2,65.7,49.7,50.82,alerta,estavel,estavel,83.2,alerta,6.8,moderada,32.99,nublado,61,1868,66.3,regular,SIM,304857802,77911384,328281,207253,2.36,3.22,57.8,89.91,54.18,40.43,59.09,42.1,88.05,28.78,20.94,66.97,32.93,67.72,45.69,67.93,0.61,0.16,0.97,0.33,0.72,0.81,1780095600,553,29.11
2026-05-29 20:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,56.8,55.8,71.5,56.02,estavel,estavel,estavel,82.7,alerta,7.3,moderada,30.54,nublado,66,1990,82.4,boa,SIM,797270823,88846206,326337,481857,0.55,9.31,36.95,80.82,91.81,97.79,96.57,35.92,47.91,29.94,88.49,31.7,69.75,38.15,84.89,54.45,0.98,0.59,0.2,0.02,0.05,0.47,1780097400,292,28.09
2026-05-29 21:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,53.7,47.4,44.9,62.85,estavel,estavel,estavel,68.2,normal,21.8,boa,24.18,chuvoso,88,2598,64.1,regular,NAO,621722315,88828311,598770,371237,2.82,5.47,46.25,86.31,31.46,81.57,60.07,43.62,67.96,77.2,84.6,35.31,75.83,36.0,92.01,75.79,0.99,0.36,0.93,0.24,0.84,0.6,1780099200,473,11.14
2026-05-29 21:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,44.6,83.3,44.4,57.77,estavel,moderada,estavel,74.4,normal,15.6,boa,27.37,ensolarado,71,3404,90.6,boa,NAO,606447572,28522619,585082,117254,1.47,7.26,59.64,84.96,27.77,61.29,21.96,53.87,35.89,73.59,36.21,48.91,84.26,35.9,23.3,38.61,0.29,0.73,0.48,0.08,0.5,0.14,1780101000,367,20.24
2026-05-29 22:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,69.5,79.3,26.9,55.91,estavel,moderada,estavel,67.8,normal,22.2,boa,31.14,ensolarado,45,3317,53.7,regular,NAO,724482168,71502930,273221,387065,0.37,7.87,48.38,142.78,98.87,80.29,36.13,33.97,55.86,46.59,55.76,73.5,99.64,45.07,38.7,45.13,0.89,0.43,0.95,0.48,0.02,0.45,1780102800,416,31.91
2026-05-29 22:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,57.9,61.0,64.0,61.64,estavel,estavel,estavel,57.7,normal,32.3,excelente,23.54,nublado,46,1972,69.5,regular,NAO,749884250,70015559,403255,165738,0.47,1.3,28.92,127.72,32.01,69.52,35.42,26.97,46.05,68.5,86.68,73.37,76.67,73.21,43.54,75.89,0.44,0.68,0.09,0.7,0.01,0.17,1780104600,283,14.5
2026-05-29 23:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,44.7,83.9,67.6,56.57,estavel,moderada,estavel,74.1,normal,15.9,boa,26.55,ensolarado,72,1941,85.4,boa,NAO,83934237,55384729,481279,409450,1.83,8.21,53.67,173.09,35.28,65.02,98.54,44.25,47.64,56.2,48.56,33.94,95.8,98.38,79.47,82.29,0.05,0.08,0.17,0.64,0.98,0.17,1780106400,442,12.66
2026-05-29 23:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,52.3,47.9,56.8,62.59,estavel,estavel,estavel,67.7,normal,22.3,boa,30.75,nublado,68,2283,49.9,ruim,NAO,333485161,75247742,304204,485948,0.15,3.67,44.58,96.42,94.39,97.7,54.09,89.39,63.15,82.76,40.43,82.47,64.34,95.41,98.84,23.41,0.58,0.23,0.15,0.77,0.15,0.71,1780108200,520,27.54
2026-05-30 00:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,74.4,49.1,23.6,56.22,estavel,estavel,estavel,81.4,alerta,8.6,moderada,29.54,ensolarado,75,1971,90.0,boa,NAO,387167142,66268899,361023,358246,1.69,4.37,31.77,158.7,63.91,45.7,57.71,28.73,21.52,67.14,91.66,64.71,72.1,82.7,41.2,64.13,0.02,0.08,0.22,0.58,0.35,0.04,1780110000,540,38.1
2026-05-30 00:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,69.7,81.0,23.6,60.48,estavel,moderada,estavel,49.0,normal,41.0,excelente,32.16,nublado,72,2097,48.5,ruim,NAO,429169855,33654353,349097,371654,0.98,9.1,36.95,116.04,72.53,30.73,44.61,95.2,76.21,80.96,79.29,86.29,79.84,35.98,64.71,60.56,0.72,0.58,0.65,0.12,0.33,0.42,1780111800,467,11.18
2026-05-30 01:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,57.9,53.2,22.7,65.43,estavel,estavel,estavel,55.5,normal,34.5,excelente,29.8,nublado,89,3340,52.5,regular,NAO,59168662,27361537,597274,261632,1.06,3.63,20.66,134.93,90.3,69.47,45.79,48.89,94.71,54.83,47.36,90.43,82.38,69.65,94.28,46.31,0.56,0.68,0.82,0.36,0.72,0.67,1780113600,546,11.13
2026-05-30 01:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,45.3,92.0,66.7,54.68,estavel,alerta,estavel,76.5,alerta,13.5,moderada,26.54,ensolarado,84,2592,69.0,regular,NAO,66410399,72682543,235591,339698,1.83,8.05,21.9,123.94,27.02,46.54,65.32,30.69,23.42,65.3,34.83,79.46,88.39,35.56,33.57,23.98,0.69,0.99,0.52,0.87,0.69,0.66,1780115400,200,25.43
2026-05-30 02:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,57.5,83.8,29.8,59.56,estavel,moderada,estavel,59.5,normal,30.5,excelente,24.52,chuvoso,40,2903,91.5,boa,NAO,121997796,86484087,168767,124695,1.56,7.45,33.66,84.72,58.17,91.4,74.28,52.58,61.76,43.75,50.89,52.15,44.99,42.17,86.32,61.51,0.08,0.65,0.53,0.99,0.46,0.35,1780117200,332,17.85
2026-05-30 02:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,84.1,77.9,26.0,52.37,alerta,moderada,estavel,71.3,normal,18.7,boa,24.62,chuvoso,68,3273,79.2,regular,NAO,577513926,68883222,468679,343119,1.12,8.31,55.19,177.0,61.51,34.1,23.45,10.62,27.91,45.2,36.47,91.34,74.05,64.13,32.55,34.13,0.42,0.95,0.51,0.38,0.15,0.94,1780119000,360,31.65
2026-05-30 03:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,79.9,85.7,72.6,49.81,alerta,alerta,estavel,70.9,normal,19.1,boa,28.77,chuvoso,85,2161,83.6,boa,NAO,185565893,46075227,589308,258926,0.92,1.5,47.97,147.9,44.09,89.58,74.57,36.52,84.13,76.4,94.62,85.03,48.45,79.43,39.68,84.93,0.17,0.6,0.98,0.91,0.88,0.89,1780120800,168,27.65
2026-05-30 03:30:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,88.2,48.8,79.4,57.22,alerta,estavel,estavel,55.4,normal,34.6,excelente,30.6,nublado,67,2640,89.4,boa,NAO,742193792,66202710,327135,286985,2.75,4.61,31.83,170.55,33.43,65.53,87.92,27.17,93.67,64.88,91.89,76.01,20.44,55.73,76.49,87.32,0.27,0.41,0.65,0.27,0.0,0.49,1780122600,418,27.47
2026-05-30 04:00:00,NeithaNitro,1,1,80:30:49:0c:87:29,192.168.56.1,54.8,45.9,20.4,62.59,estavel,estavel,estavel,74.2,normal,15.8,boa,26.04,ensolarado,33,2702,45.1,ruim,NAO,529115772,76664664,236438,351216,0.37,1.32,20.96,164.6,49.61,64.84,86.54,69.03,71.24,82.8,58.04,48.24,39.79,55.48,34.43,99.95,0.45,0.72,0.59,0.38,0.18,0.78,1780124400,467,12.11
