timestamp,hostname,empresa_id,servidor_id,mac_address,ip,cpu,ram,disco,health_score,status_cpu,status_ram,status_disco,temp_max_cpu,status_temperatura,margem_termica,status_margem,temperatura_ambiente,clima,umidade,fan_principal_rpm,indice_resfriamento,status_resfriamento,throttling,bytes_recv,bytes_sent,pack_recv,pack_sent,packet_loss_internet,latency_min_ms,latency_avg_ms,latency_max_ms,lat_adsb_rastreamento,lat_rastreamento_correlacao,lat_correlacao_rotas,lat_rotas_api,lat_api_bd,lat_bd_sync,rastreamento_mbps,rotas_mbps,correlacao_mbps,api_gateway_mbps,bd_mbps,sync_service_mbps,rastreamento_loss,correlacao_loss,rotas_loss,api_loss,bd_loss,sync_loss,opensky_timestamp,total_aeronaves,avg_adsb_update_seconds,label_24h,label_3d,label_7d
2026-05-24 02:30:59,Server-1,2,16,a4:07:b3:ec:07:c7,192.168.8.95,20.8,67.2,42.5,56.5,estavel,estavel,estavel,47.1,normal,47.9,boa,28.8,chuva leve,73,3986,65.4,excelente,SIM,847577807,827688893,698181,590157,2.48,17,66.4,199,41.67,16.8,24.23,55.05,61.16,16.9,41.54,35.78,11.25,25.65,32.78,18.06,0.91,1.16,0.25,1.13,0.36,1.35,1970-01-01 00:00:01.747711576,106,56.63,02:30,24/05 02h,24/05
2026-05-24 02:31:59,Server-4,5,6,bd:c1:9c:d9:ed:82,192.168.115.246,57.6,88.9,89.7,21.27,estavel,alerta,alerta,79.1,alta,15.9,boa,32.99,chuva forte,33,2133,64.0,moderada,SIM,339529335,540206478,405887,854268,2.96,17,26.5,140,33.27,61.15,95.72,56.06,73.37,58.81,25.69,29.16,16.66,7.84,36.41,38.02,2.77,2.9,1.83,2.08,2.61,2.72,1970-01-01 00:00:01.763126366,33,19.66,02:31,24/05 02h,24/05
2026-05-24 02:32:59,Server-9,5,5,a6:f1:b3:01:a4:75,192.168.231.79,81.0,11.8,45.3,53.97,alerta,estavel,estavel,67.5,critica,27.5,ruim,23.97,nublado,32,3349,87.2,excelente,NAO,155719812,429998751,580601,716518,2.31,23,28.8,115,64.14,73.25,24.54,14.38,28.66,47.6,40.03,36.94,40.56,41.14,42.52,48.6,1.82,2.43,2.83,1.54,1.78,1.51,1970-01-01 00:00:01.721762044,109,46.67,02:32,24/05 02h,24/05
2026-05-24 02:33:59,Server-1,5,1,64:11:2c:f3:e3:11,192.168.185.87,33.2,42.7,57.7,55.47,estavel,estavel,estavel,74.7,critica,20.3,excelente,29.37,chuva forte,63,4181,65.2,ruim,NAO,409632716,137790537,691552,419658,4.23,22,47.7,116,82.08,10.82,22.01,76.85,83.93,66.4,22.02,5.14,22.96,44.9,39.31,3.77,2.29,2.45,3.0,1.3,0.59,2.51,1970-01-01 00:00:01.768047026,322,41.14,02:33,24/05 02h,24/05
2026-05-24 02:34:59,Server-4,2,6,21:35:e9:f9:7d:06,192.168.5.157,18.7,63.1,39.2,59.67,estavel,estavel,estavel,70.5,normal,24.5,boa,34.16,chuva leve,44,1658,92.9,moderada,SIM,120493943,433465375,509267,629542,3.78,10,21.6,167,69.34,66.45,29.71,14.0,37.08,98.16,25.02,28.7,18.57,45.61,13.19,10.74,0.4,1.82,0.46,2.13,0.87,0.81,1970-01-01 00:00:01.755354938,276,54.38,02:34,24/05 02h,24/05
2026-05-24 02:35:59,Server-9,3,14,ae:2d:c5:41:f3:49,192.168.158.7,22.4,80.2,94.1,34.43,estavel,alerta,alerta,53.0,alta,42.0,boa,21.57,nublado,35,4465,86.0,ruim,NAO,328725545,862645677,549744,871562,1.44,5,43.3,92,75.23,14.13,83.78,59.82,24.87,59.96,11.9,16.74,49.26,18.53,3.16,6.38,1.62,0.04,2.17,1.43,1.96,2.24,1970-01-01 00:00:01.750962299,76,54.14,02:35,24/05 02h,24/05
2026-05-24 02:36:59,Server-5,5,7,4d:56:5b:73:97:7e,192.168.15.250,16.3,21.3,70.9,63.83,estavel,estavel,estavel,37.3,normal,57.7,excelente,18.68,céu limpo,68,3018,72.4,boa,SIM,531110391,483759428,890160,268114,1.47,13,25.5,169,52.84,58.9,55.58,70.02,10.33,79.61,26.71,33.92,40.07,18.02,48.67,37.79,2.25,2.42,2.94,1.03,1.99,1.02,1970-01-01 00:00:01.796957660,198,1.96,02:36,24/05 02h,24/05
2026-05-24 02:37:59,Server-7,3,18,a3:41:b9:20:83:ee,192.168.141.121,41.0,44.8,80.4,44.6,estavel,estavel,alerta,64.4,critica,30.6,boa,20.4,nublado,45,1638,55.0,boa,NAO,725161904,212514710,257963,659554,0.24,12,64.1,112,45.87,10.08,83.49,75.82,52.58,54.23,7.49,34.97,26.62,19.17,20.78,15.99,1.36,1.35,2.93,2.04,0.09,0.25,1970-01-01 00:00:01.704710906,46,20.54,02:37,24/05 02h,24/05
2026-05-24 02:38:59,Server-5,1,6,e1:4a:b5:80:ff:43,192.168.82.175,81.5,45.0,96.4,25.7,alerta,estavel,critico,38.4,normal,56.6,ruim,25.4,chuva leve,49,2706,85.0,excelente,SIM,148600918,345256781,365251,670030,0.48,24,36.9,127,19.03,40.01,51.98,66.44,79.91,23.32,8.31,23.98,37.95,7.52,35.96,16.52,0.89,1.36,0.5,1.12,0.47,2.25,1970-01-01 00:00:01.744524373,383,37.69,02:38,24/05 02h,24/05
2026-05-24 02:39:59,Server-3,5,17,78:81:6f:a4:f2:cc,192.168.79.215,62.2,54.1,87.4,32.1,estavel,estavel,alerta,42.1,critica,52.9,boa,25.09,chuva forte,76,3944,40.0,ruim,NAO,330532363,453374384,138473,214955,1.49,15,75.2,127,90.18,43.55,94.96,46.94,24.23,93.85,30.73,47.64,9.69,38.74,12.73,36.78,2.42,1.33,0.36,2.94,0.7,2.29,1970-01-01 00:00:01.743133290,246,35.2,02:39,24/05 02h,24/05
2026-05-24 02:40:59,Server-5,5,18,2d:73:4c:cd:40:e4,192.168.243.48,54.9,61.6,64.2,39.77,estavel,estavel,estavel,67.0,normal,28.0,ruim,17.33,céu limpo,40,4465,86.2,moderada,NAO,874091079,440034132,807012,143779,2.19,20,74.4,156,93.22,31.89,89.74,18.68,39.68,22.86,47.41,48.93,43.26,44.15,37.48,4.73,2.89,1.46,0.26,0.96,0.1,0.91,1970-01-01 00:00:01.798213249,52,54.17,02:40,24/05 02h,24/05
2026-05-24 02:41:59,Server-1,1,7,17:31:ea:54:75:dd,192.168.117.157,50.1,14.7,68.8,55.47,estavel,estavel,estavel,73.9,alta,21.1,boa,17.94,chuva leve,98,2415,78.8,ruim,SIM,125518403,612422982,736304,776178,0.41,27,46.3,171,67.86,14.74,34.5,87.26,70.5,49.6,26.43,39.03,41.67,45.42,17.3,27.5,1.64,0.2,1.18,0.43,1.44,0.81,1970-01-01 00:00:01.747092025,50,45.82,02:41,24/05 02h,24/05
2026-05-24 02:42:59,Server-5,5,16,c1:0b:bd:ea:85:6d,192.168.64.188,37.6,19.5,42.2,66.9,estavel,estavel,estavel,77.2,critica,17.8,boa,19.28,céu limpo,60,2789,43.8,moderada,SIM,225443892,435235337,677519,517502,4.79,25,28.8,99,17.79,57.52,29.26,36.63,83.9,49.97,41.86,34.22,31.53,14.66,23.76,44.48,0.18,1.3,0.97,0.01,2.25,1.51,1970-01-01 00:00:01.780459714,207,4.52,02:42,24/05 02h,24/05
2026-05-24 02:43:59,Server-10,3,9,96:bd:3f:68:e9:b0,192.168.62.135,77.4,52.9,40.6,43.03,alerta,estavel,estavel,36.4,alta,58.6,excelente,30.08,chuva leve,80,2745,46.4,moderada,SIM,604140463,646601633,750489,541885,4.12,6,70.1,142,28.28,62.99,94.14,41.46,37.29,88.88,36.06,13.09,31.87,21.08,2.5,30.98,1.13,2.61,2.47,0.65,1.54,1.85,1970-01-01 00:00:01.792430568,478,7.49,02:43,24/05 02h,24/05
2026-05-24 02:44:59,Server-2,3,5,f5:0f:61:49:bc:eb,192.168.101.86,72.8,93.2,71.5,20.83,alerta,critico,estavel,55.9,normal,39.1,boa,27.94,chuva leve,69,1710,67.1,boa,NAO,454857132,308262064,292123,597091,2.28,29,44.4,157,22.33,94.99,32.42,72.72,82.52,95.27,25.77,14.09,5.0,16.42,46.18,15.22,1.95,1.24,2.31,1.96,1.69,2.19,1970-01-01 00:00:01.753512381,222,45.63,02:44,24/05 02h,24/05
2026-05-24 02:45:59,Server-6,3,8,7a:9a:77:9f:1d:cb,192.168.231.52,19.2,66.7,61.7,50.8,estavel,estavel,estavel,49.7,critica,45.3,boa,17.4,chuva forte,34,4049,58.9,moderada,NAO,422370004,213803968,350791,153063,2.89,28,38.7,158,26.28,15.68,24.95,33.21,59.77,17.55,8.29,2.06,43.15,1.56,24.45,27.55,0.59,1.12,0.64,1.36,1.21,1.87,1970-01-01 00:00:01.760028780,288,20.4,02:45,24/05 02h,24/05
2026-05-24 02:46:59,Server-8,1,9,07:ff:04:57:b9:71,192.168.78.67,58.3,95.8,20.3,41.87,estavel,critico,estavel,49.1,alta,45.9,ruim,33.54,chuva leve,55,3469,70.9,ruim,NAO,356833719,217889246,255084,717456,4.34,8,72.5,112,92.96,68.52,54.95,31.6,36.32,98.66,3.33,47.08,26.95,39.18,18.71,31.14,0.08,1.35,1.22,1.5,1.13,2.14,1970-01-01 00:00:01.721849000,180,45.65,02:46,24/05 02h,24/05
2026-05-24 02:47:59,Server-9,1,2,bd:7f:3f:96:51:7b,192.168.253.247,78.4,25.9,58.2,45.83,alerta,estavel,estavel,48.3,critica,46.7,boa,25.63,chuva leve,94,3978,47.6,moderada,SIM,398268601,457716292,228077,532776,3.32,24,29.4,98,17.08,26.88,85.37,56.67,37.4,77.43,33.69,37.27,10.32,24.84,48.92,48.32,1.73,0.54,2.3,2.24,1.63,2.13,1970-01-01 00:00:01.708897425,429,30.96,02:47,24/05 02h,24/05
2026-05-24 02:48:59,Server-10,4,13,af:6c:99:dd:4d:c4,192.168.77.81,33.5,98.7,55.6,37.4,estavel,critico,estavel,81.9,critica,13.1,boa,27.51,chuva forte,98,4317,89.9,ruim,SIM,483635555,375272115,128567,827782,4.76,11,26.8,91,87.26,92.41,37.08,50.27,40.6,80.41,2.58,24.02,37.16,46.02,5.78,29.24,2.8,2.51,0.42,2.04,0.53,0.09,1970-01-01 00:00:01.710819303,281,26.04,02:48,24/05 02h,24/05
2026-05-24 02:49:59,Server-9,5,17,d0:91:02:b8:fa:23,192.168.203.39,12.2,71.2,20.9,65.23,estavel,estavel,estavel,37.2,normal,57.8,excelente,29.62,chuva forte,49,1465,60.3,ruim,SIM,284423411,883232362,754076,432255,4.14,17,26.4,114,91.97,66.73,30.89,49.32,55.77,29.74,2.06,37.04,15.77,8.72,6.32,4.88,0.1,0.41,1.41,2.93,2.05,1.66,1970-01-01 00:00:01.743361860,388,20.58,02:49,24/05 02h,24/05
2026-05-24 02:50:59,Server-1,1,8,41:d2:ee:d5:3f:92,192.168.35.189,9.4,31.2,35.7,74.57,estavel,estavel,estavel,68.9,alta,26.1,excelente,23.28,céu limpo,70,1643,89.9,boa,SIM,724770269,388463414,199730,567255,4.83,22,26.3,122,30.99,50.38,47.84,93.95,16.19,53.98,34.35,9.99,34.62,33.14,36.94,22.94,2.02,2.84,1.16,0.88,0.47,2.58,1970-01-01 00:00:01.719779114,269,51.86,02:50,24/05 02h,24/05
2026-05-24 02:51:59,Server-9,1,15,4b:df:d3:63:44:58,192.168.127.196,54.5,61.5,61.1,40.97,estavel,estavel,estavel,52.5,critica,42.5,boa,24.22,céu limpo,31,4126,75.0,excelente,SIM,686548327,255996302,148498,538159,1.72,24,76.8,107,79.11,45.97,50.43,61.76,62.03,92.62,8.06,25.98,29.98,23.83,7.03,38.67,2.71,1.96,0.88,1.8,0.31,1.64,1970-01-01 00:00:01.790919904,266,37.75,02:51,24/05 02h,24/05
2026-05-24 02:52:59,Server-1,5,2,45:ff:bc:ed:4c:10,192.168.208.30,66.5,73.2,56.9,34.47,estavel,estavel,estavel,48.8,critica,46.2,excelente,34.04,céu limpo,39,1238,79.1,boa,NAO,663256380,585548624,562878,354461,4.02,16,68.8,188,28.75,50.3,98.79,60.05,74.04,96.85,32.29,37.39,32.34,9.31,32.73,28.88,0.8,1.81,0.26,1.59,1.72,1.23,1970-01-01 00:00:01.773905974,274,3.32,02:52,24/05 02h,24/05
2026-05-24 02:53:59,Server-4,2,2,95:4c:3a:8c:d0:24,192.168.39.143,8.4,45.3,71.5,58.27,estavel,estavel,estavel,51.1,critica,43.9,excelente,31.38,chuva forte,72,2590,87.9,moderada,SIM,727155894,501478612,597555,845645,3.86,10,20.6,179,59.91,57.91,29.28,56.84,84.28,39.9,43.72,37.13,23.47,18.54,10.3,5.15,1.96,2.98,0.1,1.95,2.67,1.54,1970-01-01 00:00:01.721022665,384,20.48,02:53,24/05 02h,24/05
2026-05-24 02:54:59,Server-3,5,7,cc:eb:02:a5:fa:31,192.168.179.232,29.1,25.2,71.2,58.17,estavel,estavel,estavel,45.0,alta,50.0,boa,31.29,chuva leve,59,3886,86.1,excelente,SIM,219789333,694791965,725729,563654,2.63,7,72.8,158,85.78,55.67,26.32,99.05,80.19,13.16,23.31,2.25,13.18,15.39,25.09,49.6,1.84,2.34,2.95,2.21,0.07,2.61,1970-01-01 00:00:01.722336013,265,39.32,02:54,24/05 02h,24/05
2026-05-24 02:55:59,Server-2,5,10,52:03:fc:59:0e:7f,192.168.37.134,62.2,57.9,82.7,32.4,estavel,estavel,alerta,39.9,critica,55.1,boa,22.67,céu limpo,60,4443,91.5,excelente,SIM,493379617,383390477,263407,536411,4.19,29,78.9,139,46.56,70.31,18.4,27.26,58.92,18.73,49.4,43.49,27.84,26.62,1.32,22.54,1.62,0.1,1.18,2.45,0.97,1.74,1970-01-01 00:00:01.733527719,303,41.65,02:55,24/05 02h,24/05
2026-05-24 02:56:59,Server-4,4,20,4c:32:4a:65:09:60,192.168.38.163,34.5,12.0,42.8,70.23,estavel,estavel,estavel,76.9,critica,18.1,ruim,25.83,céu limpo,68,2829,89.9,moderada,NAO,585090291,306531814,292845,694109,4.25,26,39.0,173,95.31,61.22,39.14,19.49,77.07,13.25,43.09,2.28,31.58,14.08,42.37,43.06,0.13,0.7,2.81,0.82,0.06,1.87,1970-01-01 00:00:01.701214876,299,45.79,02:56,24/05 02h,24/05
2026-05-24 02:57:59,Server-5,3,3,c1:8a:72:88:93:c8,192.168.231.147,43.2,47.7,88.2,40.3,estavel,estavel,alerta,86.8,critica,8.2,boa,21.82,chuva forte,88,4482,49.5,boa,SIM,131935630,289564854,823944,810911,4.64,21,31.5,91,49.25,45.88,84.09,79.94,82.23,89.61,42.75,24.83,25.34,10.21,9.62,4.04,1.71,2.58,1.22,0.06,1.07,2.18,1970-01-01 00:00:01.701418437,156,41.45,02:57,24/05 02h,24/05
2026-05-24 02:58:59,Server-8,4,3,64:74:e2:81:44:f3,192.168.199.77,51.7,71.7,98.8,25.93,estavel,estavel,critico,36.2,normal,58.8,boa,21.22,céu limpo,81,4308,70.5,boa,NAO,320066412,291822474,816855,231597,1.55,26,39.7,191,92.97,95.0,42.79,10.93,22.26,34.55,1.47,39.15,3.09,8.13,29.87,40.63,1.43,2.04,0.76,2.7,0.19,2.84,1970-01-01 00:00:01.772543503,194,59.63,02:58,24/05 02h,24/05
2026-05-24 02:59:59,Server-5,4,6,10:ec:a5:3e:4f:0a,192.168.141.69,56.5,57.0,88.2,32.77,estavel,estavel,alerta,64.1,normal,30.9,ruim,32.68,chuva leve,70,4051,40.8,boa,SIM,384756180,707277779,154956,783096,0.41,13,25.8,104,62.58,47.6,84.94,12.6,11.04,93.94,43.3,5.54,14.68,40.95,49.47,47.6,0.65,1.91,2.44,2.26,0.1,2.9,1970-01-01 00:00:01.785822648,411,34.77,02:59,24/05 02h,24/05
2026-05-24 03:00:59,Server-8,5,3,5c:3b:1c:01:e4:c1,192.168.25.141,97.4,22.8,23.5,52.1,critico,estavel,estavel,55.7,critica,39.3,excelente,22.23,nublado,82,4183,70.4,boa,NAO,706020103,272918094,586312,634500,2.72,27,56.5,168,23.06,55.08,62.0,84.47,29.73,41.8,37.14,26.18,23.1,43.82,5.14,43.66,2.63,3.0,2.08,1.32,2.97,1.04,1970-01-01 00:00:01.762073746,466,34.27,03:00,24/05 03h,24/05
2026-05-24 03:01:59,Server-7,3,5,a3:b4:52:27:b1:09,192.168.161.25,63.6,29.4,36.7,56.77,estavel,estavel,estavel,38.0,alta,57.0,ruim,26.4,céu limpo,96,2233,88.0,boa,SIM,339002486,821953443,783594,321517,4.22,20,72.7,194,26.96,66.5,45.25,15.03,66.51,46.95,45.13,8.27,33.15,19.73,12.45,34.93,1.39,1.86,1.49,0.18,0.66,1.44,1970-01-01 00:00:01.747040679,489,25.1,03:01,24/05 03h,24/05
2026-05-24 03:02:59,Server-7,4,1,31:ff:8c:cb:8e:63,192.168.101.172,10.7,60.1,81.5,49.23,estavel,estavel,alerta,91.2,critica,3.8,boa,24.45,céu limpo,47,1488,78.0,excelente,NAO,857375402,214130019,400406,609614,1.43,30,78.8,172,29.61,66.56,96.15,81.43,41.74,38.43,23.67,9.81,36.44,45.47,1.98,47.22,2.99,0.58,2.65,0.56,1.5,2.88,1970-01-01 00:00:01.711418371,413,49.06,03:02,24/05 03h,24/05
2026-05-24 03:03:59,Server-2,3,19,8a:d5:b4:25:8d:7b,192.168.65.250,39.6,65.2,31.4,54.6,estavel,estavel,estavel,79.7,normal,15.3,boa,32.72,chuva forte,84,3605,54.0,moderada,NAO,491193535,459682418,534793,797127,1.57,24,46.2,163,44.03,94.6,32.95,32.54,71.25,30.47,22.9,42.03,12.27,21.67,15.48,43.61,1.43,2.26,1.19,2.08,1.48,2.03,1970-01-01 00:00:01.753643516,477,35.05,03:03,24/05 03h,24/05
2026-05-24 03:04:59,Server-2,3,16,f2:39:5f:aa:af:bd,192.168.9.204,87.5,98.3,23.4,30.27,alerta,critico,estavel,79.8,alta,15.2,ruim,25.26,céu limpo,50,3021,50.2,ruim,NAO,316467960,411871943,712178,529857,2.36,21,72.9,198,53.77,91.57,11.06,92.31,19.14,41.43,45.89,47.32,33.49,38.02,3.56,7.23,2.52,1.46,2.35,2.72,1.93,0.4,1970-01-01 00:00:01.760157939,69,50.83,03:04,24/05 03h,24/05
2026-05-24 03:05:59,Server-9,5,14,2c:05:08:0c:05:a1,192.168.2.3,48.3,96.9,49.6,35.07,estavel,critico,estavel,77.8,normal,17.2,ruim,27.05,chuva leve,37,2487,67.1,moderada,NAO,233667679,358711178,359089,472408,1.9,17,37.8,126,56.35,86.16,96.82,39.46,53.88,70.95,44.37,5.55,2.51,19.82,6.89,10.49,2.44,1.03,1.53,2.48,2.74,2.82,1970-01-01 00:00:01.747247265,406,51.3,03:05,24/05 03h,24/05
2026-05-24 03:06:59,Server-6,1,20,53:47:28:39:db:fc,192.168.206.129,92.0,52.7,44.9,36.8,critico,estavel,estavel,62.4,normal,32.6,ruim,27.15,chuva leve,70,2980,88.3,ruim,SIM,115606922,777204750,474559,465932,2.25,16,74.1,200,34.89,88.33,79.04,80.21,86.22,46.17,3.56,5.56,1.98,8.91,28.29,23.09,2.93,2.34,1.31,1.5,2.46,2.44,1970-01-01 00:00:01.775077444,427,20.69,03:06,24/05 03h,24/05
2026-05-24 03:07:59,Server-9,5,17,97:e3:c7:c3:4b:5e,192.168.5.79,36.6,21.5,74.3,55.87,estavel,estavel,estavel,84.1,normal,10.9,ruim,22.33,chuva forte,93,1823,95.7,excelente,SIM,877737827,264545143,463199,778327,4.36,18,59.4,134,18.5,98.09,61.91,64.71,15.42,30.91,12.89,40.42,5.07,6.8,25.1,47.68,1.08,2.35,0.5,1.98,1.79,0.37,1970-01-01 00:00:01.749647356,321,32.07,03:07,24/05 03h,24/05
2026-05-24 03:08:59,Server-3,1,7,4c:29:f7:a6:44:a7,192.168.234.234,50.8,56.1,23.8,56.43,estavel,estavel,estavel,53.5,normal,41.5,boa,26.78,chuva forte,93,3825,56.6,ruim,SIM,195987414,282210483,724334,499816,2.24,16,77.2,200,23.67,34.31,63.66,39.21,72.77,30.43,14.12,46.16,35.19,20.67,17.54,43.71,2.67,1.74,2.22,3.0,1.43,1.64,1970-01-01 00:00:01.721293554,135,55.14,03:08,24/05 03h,24/05
2026-05-24 03:09:59,Server-7,3,13,20:2a:ea:90:70:dd,192.168.199.162,36.3,89.1,96.4,26.07,estavel,alerta,critico,75.9,alta,19.1,excelente,31.95,chuva leve,85,4107,88.5,ruim,SIM,445598200,736946834,781679,282603,1.75,19,44.4,92,81.34,46.42,14.6,97.08,36.0,77.34,38.11,29.18,11.17,48.58,48.29,48.62,0.37,2.39,2.73,0.76,0.4,1.68,1970-01-01 00:00:01.747547636,258,46.18,03:09,24/05 03h,24/05
2026-05-24 03:10:59,Server-3,2,11,bf:73:16:7b:8f:9a,192.168.51.227,21.7,87.1,90.7,33.5,estavel,alerta,alerta,76.9,normal,18.1,excelente,20.48,nublado,41,4303,88.7,moderada,NAO,238398347,486030633,322286,657813,2.31,28,63.9,99,50.03,47.5,82.89,19.17,62.29,28.53,34.21,25.91,34.11,45.79,35.65,39.86,0.7,0.56,2.09,0.29,0.88,1.11,1970-01-01 00:00:01.779541020,400,34.92,03:10,24/05 03h,24/05
2026-05-24 03:11:59,Server-5,2,16,8a:25:d7:f1:0c:58,192.168.56.41,88.6,85.1,90.9,11.8,alerta,alerta,alerta,58.2,alta,36.8,boa,21.7,céu limpo,70,2095,74.6,moderada,SIM,649225061,467594145,174392,461474,4.67,16,34.6,105,25.03,16.13,17.29,42.34,96.71,84.2,7.96,48.65,14.83,26.97,38.59,46.92,1.24,1.27,0.17,2.82,2.48,2.68,1970-01-01 00:00:01.717580333,446,38.42,03:11,24/05 03h,24/05
2026-05-24 03:12:59,Server-9,1,19,47:64:25:82:ec:82,192.168.51.33,24.3,19.2,93.1,54.47,estavel,estavel,alerta,42.3,critica,52.7,excelente,17.01,nublado,74,3793,55.9,moderada,SIM,438583113,247727239,163432,265363,4.17,28,48.7,82,51.24,98.66,97.39,55.09,13.92,96.12,32.95,39.41,41.19,20.35,23.69,11.9,2.34,1.01,1.36,0.19,1.77,0.38,1970-01-01 00:00:01.712851136,448,21.56,03:12,24/05 03h,24/05
2026-05-24 03:13:59,Server-2,2,11,1a:a4:24:07:cf:64,192.168.237.184,27.4,29.2,97.9,48.5,estavel,estavel,critico,55.2,alta,39.8,excelente,20.48,chuva forte,55,2695,72.3,ruim,NAO,470228117,546734035,330840,508807,2.02,27,30.6,97,23.14,78.26,78.01,54.21,53.28,71.43,43.53,12.84,25.37,30.05,41.14,33.04,0.74,1.8,1.75,1.67,0.11,0.63,1970-01-01 00:00:01.768233237,184,32.57,03:13,24/05 03h,24/05
2026-05-24 03:14:59,Server-1,1,15,4f:0a:7e:04:17:14,192.168.54.220,49.2,82.2,58.9,36.57,estavel,alerta,estavel,88.4,normal,6.6,ruim,19.3,chuva forte,44,2939,61.4,boa,SIM,821459748,326703241,501681,598115,1.05,18,75.5,116,31.1,17.2,37.66,10.85,91.16,98.78,23.12,7.07,7.35,44.13,34.66,43.58,2.35,1.44,0.35,1.12,1.17,1.2,1970-01-01 00:00:01.729046707,41,59.03,03:14,24/05 03h,24/05
2026-05-24 03:15:59,Server-4,3,16,16:8e:34:7a:38:ff,192.168.79.195,24.3,93.9,58.5,41.1,estavel,critico,estavel,92.2,normal,2.8,boa,18.69,nublado,56,2659,70.9,moderada,SIM,679782292,115065294,205291,456764,3.71,15,60.3,166,57.1,18.34,13.84,95.8,82.13,32.22,9.44,36.0,17.38,30.55,10.15,17.35,1.77,1.11,1.03,0.32,0.43,1.13,1970-01-01 00:00:01.716684042,408,15.36,03:15,24/05 03h,24/05
2026-05-24 03:16:59,Server-4,3,6,54:0a:b3:29:49:c8,192.168.39.236,74.0,87.3,63.8,24.97,alerta,alerta,estavel,69.1,critica,25.9,boa,16.39,chuva forte,43,2057,75.5,moderada,NAO,878192264,623708996,179818,474902,2.6,8,50.8,180,27.45,50.58,19.05,10.43,37.52,84.9,24.99,33.18,47.0,22.48,49.22,10.22,2.74,2.21,1.16,2.91,2.22,2.32,1970-01-01 00:00:01.729636451,31,56.31,03:16,24/05 03h,24/05
2026-05-24 03:17:59,Server-2,1,18,1b:b8:9d:80:ae:bb,192.168.140.35,70.1,11.8,59.0,53.03,alerta,estavel,estavel,71.2,alta,23.8,boa,32.88,céu limpo,90,1938,69.5,excelente,SIM,657108913,373889071,702848,714076,2.35,24,62.1,127,13.31,12.24,81.82,82.66,79.85,63.51,12.97,34.44,33.99,42.41,4.58,7.63,1.86,0.31,1.05,0.1,0.16,0.93,1970-01-01 00:00:01.777456814,283,20.78,03:17,24/05 03h,24/05
2026-05-24 03:18:59,Server-7,1,5,8f:6c:89:0c:19:99,192.168.204.15,5.1,90.8,71.7,44.13,estavel,critico,estavel,93.3,critica,1.7,boa,24.3,chuva leve,96,3111,70.7,boa,NAO,119033136,221951443,171189,586113,4.28,28,33.2,137,45.02,86.97,45.44,16.07,53.69,93.18,49.9,17.48,39.05,3.61,20.64,30.61,2.72,0.57,1.3,1.82,2.46,1.69,1970-01-01 00:00:01.741478569,173,46.55,03:18,24/05 03h,24/05
2026-05-24 03:19:59,Server-9,4,3,53:2d:17:b4:28:89,192.168.209.20,87.4,71.9,27.5,37.73,alerta,estavel,estavel,77.3,critica,17.7,ruim,26.88,céu limpo,42,2647,78.6,boa,NAO,253852743,188350755,390814,433038,2.36,9,21.4,156,33.01,14.36,47.89,27.45,38.82,23.74,38.96,26.51,46.24,13.66,11.83,3.09,0.07,0.18,2.81,2.62,1.88,2.52,1970-01-01 00:00:01.799893647,375,59.56,03:19,24/05 03h,24/05
2026-05-24 03:20:59,Server-7,4,5,40:c8:9f:77:9a:56,192.168.114.85,44.0,60.8,98.4,32.27,estavel,estavel,critico,57.4,alta,37.6,boa,16.62,chuva leve,72,4484,78.6,excelente,SIM,674878963,528462762,486589,754195,4.84,27,40.8,158,72.63,16.49,38.42,99.85,30.99,28.51,12.77,42.46,35.99,48.15,23.51,13.74,2.67,1.96,0.47,0.4,2.26,0.63,1970-01-01 00:00:01.734142435,193,11.04,03:20,24/05 03h,24/05
2026-05-24 03:21:59,Server-9,4,10,78:1f:b4:41:d1:69,192.168.106.95,41.0,51.8,63.2,48.0,estavel,estavel,estavel,59.4,normal,35.6,boa,28.44,nublado,51,1678,93.4,ruim,SIM,375818137,182825314,234068,198180,3.1,8,25.3,85,66.9,49.47,23.25,59.67,21.56,27.64,20.24,22.52,32.47,28.26,30.21,18.17,0.04,1.39,2.14,0.1,0.75,1.79,1970-01-01 00:00:01.794894518,134,10.41,03:21,24/05 03h,24/05
2026-05-24 03:22:59,Server-2,1,17,71:98:ac:43:5b:1b,192.168.104.80,51.2,98.8,94.2,18.6,estavel,critico,alerta,46.2,alta,48.8,excelente,18.96,nublado,31,4304,55.3,ruim,NAO,832023213,802098692,553752,779847,1.73,25,74.7,104,10.88,98.13,14.7,67.08,57.96,82.7,21.82,30.02,41.04,18.75,41.88,1.12,0.31,2.67,2.45,1.96,0.63,2.47,1970-01-01 00:00:01.779505941,375,50.62,03:22,24/05 03h,24/05
2026-05-24 03:23:59,Server-7,2,7,c7:e6:aa:87:b7:d0,192.168.233.168,29.4,28.6,43.1,66.3,estavel,estavel,estavel,40.1,normal,54.9,ruim,22.54,chuva forte,63,2584,93.7,ruim,SIM,476202958,875398966,511067,885830,1.66,18,69.7,150,25.4,79.97,10.48,27.16,30.96,60.48,45.21,23.04,22.46,45.55,9.65,49.33,2.45,1.73,1.12,2.63,1.66,2.49,1970-01-01 00:00:01.704752546,286,49.9,03:23,24/05 03h,24/05
