timestamp,cpu_percent,memory_available_gb,disk_usage_percent,swap_percent,iowait_percent,active_processes,net_bytes_sent,net_bytes_recv,latency_ms,packet_loss_percent,throughput_mbps,failed_connections,proc_adsb_cpu,proc_route_cpu,proc_db_cpu,active_flights,aircraft_connected,aircraft_broadcast_failures,routes_active,routes_without_update,adsb_update_rate,incident_count,incident_severity,recovery_time_minutes,uptime_percent,tickets_sold,passengers_impacted,delayed_flights,cancelled_flights,estimated_revenue_loss_brl,estimated_operational_cost_brl
2026-04-17 11:00:00,72.58,10.42,88.79,100,4.99,231,141564593,161609179,67.11,0.61,170.77,5,24.15,11.93,10.06,130,125,0,181,5,97.91,0,Low,0,100,18594,609,5,1,372596.44,0.0
2026-04-17 12:00:00,71.7,10.46,88.81,100,4.85,261,165865221,200308856,60.6,0.03,160.86,0,24.7,13.09,8.49,140,129,0,188,0,99.96,0,Low,0,100,21910,0,0,0,0.0,0.0
2026-04-17 13:00:00,61.31,11.87,88.82,100,4.64,239,223967874,334021462,55.07,0.13,243.62,1,19.56,12.84,7.87,102,101,0,149,1,99.57,0,Low,0,100,16759,275,2,0,77283.5,0.0
2026-04-17 14:00:00,56.81,11.32,88.83,100,6.05,260,168286839,179694240,61.01,0.78,151.58,15,18.02,11.53,7.6,109,103,4,125,7,98.5,0,Low,0,100,16346,1846,11,0,146460.08,0.0
2026-04-17 15:00:00,65.19,11.65,88.86,100,4.65,231,198164059,242836433,61.81,0.57,231.86,1,16.47,17.24,10.87,130,124,2,162,3,98.07,0,Low,0,100,19672,653,4,0,114838.42,0.0
2026-04-17 16:00:00,57.0,12.48,88.88,100,5.55,217,224996644,217618812,63.53,1.1,190.29,21,19.13,12.78,9.34,105,100,3,147,4,98.4,0,Low,0,100,12439,1322,7,0,326262.75,0.0
2026-04-17 17:00:00,73.96,9.69,88.9,100,5.48,293,326398226,287943160,66.2,0.36,278.44,3,28.64,21.66,11.66,151,148,1,169,1,99.05,0,Low,0,100,18426,156,1,0,44730.37,0.0
2026-04-17 18:00:00,70.05,9.73,88.91,100,5.51,308,249644283,335341349,60.43,0.01,265.56,0,24.57,13.24,11.26,138,137,0,168,0,99.96,0,Low,0,100,17467,0,0,0,0.0,0.0
2026-04-17 19:00:00,64.0,10.17,88.94,100,5.5,238,231777849,241408095,64.85,0.82,230.54,19,19.6,12.5,9.2,128,122,2,190,6,98.31,0,Low,0,100,21173,1117,11,1,411506.19,0.0
2026-04-17 20:00:00,66.54,10.92,88.97,100,6.56,283,131758886,163585292,106.23,4.65,131.23,114,23.07,18.29,8.35,126,118,16,142,20,88.57,3,Medium,142,99.606,22087,6166,29,7,1069024.75,409021.46
2026-04-17 21:00:00,65.64,11.4,89.01,100,5.71,238,343234269,360645120,65.92,0.8,305.34,15,17.13,17.76,8.96,130,126,2,174,3,97.5,0,Low,0,100,16999,253,2,0,83167.62,0.0
2026-04-17 22:00:00,57.78,12.44,89.05,100,6.45,189,176611407,223348727,62.42,0.81,205.98,17,17.95,8.81,11.06,91,85,1,133,5,98.06,0,Low,0,100,13879,1014,6,1,231490.14,0.0
2026-04-17 23:00:00,55.27,11.51,89.07,100,6.16,252,163866418,153662082,64.03,1.16,169.02,4,19.24,12.72,9.63,80,78,4,116,6,97.36,0,Low,0,100,11332,531,5,0,183074.51,0.0
2026-04-18 00:00:00,54.51,12.14,89.1,100,7.54,186,233544828,214618945,65.94,1.19,199.2,29,16.08,15.0,7.58,86,84,5,125,10,97.71,0,Low,0,100,9541,2786,20,2,446571.37,0.0
2026-04-18 01:00:00,54.68,12.14,89.12,100,5.87,194,163312160,139319892,53.5,0.19,138.5,0,14.02,8.42,5.65,86,84,0,114,1,99.3,0,Low,0,100,7905,107,1,0,36009.71,0.0
2026-04-18 02:00:00,52.73,10.42,89.15,100,4.74,182,96286353,95038177,60.22,1.15,100,8,15.92,15.28,8.09,75,73,3,99,9,95.76,0,Low,0,100,10095,1547,8,1,167634.86,0.0
2026-04-18 03:00:00,54.68,14.13,89.18,100,6.23,215,183969807,217946165,59.03,0.69,173.08,2,19.45,10.4,8.64,74,72,3,82,6,98.31,0,Low,0,100,7106,880,8,1,385970.43,0.0
2026-04-18 04:00:00,59.26,12.12,89.22,100,4.85,191,85222396,105132657,62.84,1.0,102.96,11,20.49,9.01,7.91,96,89,1,138,5,98.06,0,Low,0,100,16284,644,5,1,329289.12,0.0
2026-04-18 05:00:00,60.85,10.95,89.24,100,6.68,247,143650708,135833013,57.63,0.11,124.16,1,17.54,18.05,6.97,96,89,0,114,0,99.69,0,Low,0,100,14996,0,0,0,0.0,0.0
2026-04-18 06:00:00,71.79,10.09,89.28,100,6.44,224,226230040,218464882,117.39,5.47,233.54,115,19.18,16.22,10.73,135,132,19,169,34,93.8,1,Medium,187,97.921,14841,8035,43,2,1530876.27,658576.26
2026-04-18 07:00:00,74.32,10.37,89.31,100,6.55,310,360748996,397429823,75.8,1.14,301.74,9,24.29,17.05,10.83,147,142,5,185,5,98.05,0,Low,0,100,15737,1027,7,0,121730.45,0.0
2026-04-18 08:00:00,90.45,9.3,89.33,100,5.93,358,327731862,398396429,83.96,1.08,300.82,20,27.37,20.75,12.14,166,153,5,193,7,97.04,0,Low,0,100,20617,727,6,1,205415.19,0.0
2026-04-18 09:00:00,77.07,10.84,89.34,100,4.58,327,134015664,213438499,64.55,0.14,154.3,3,29.3,16.68,10.28,138,134,0,167,0,99.47,0,Low,0,100,13367,0,0,0,0.0,0.0
2026-04-18 10:00:00,69.71,11.19,89.36,100,7.25,261,188675738,210743348,70.97,0.83,170.31,4,19.2,16.47,9.85,106,102,1,154,3,97.6,0,Low,0,100,14218,686,6,0,298312.9,0.0
2026-04-18 11:00:00,70.71,12.39,89.37,100,6.26,300,224490220,288895564,69.09,0.73,224.38,8,26.76,13.44,8.26,149,144,1,182,5,97.93,0,Low,0,100,19529,1026,8,0,323663.76,0.0
2026-04-18 12:00:00,62.19,12.44,89.4,100,7.21,278,198073500,229736080,67.74,0.96,202.12,6,17.09,16.39,11.38,102,99,2,114,7,97.9,0,Low,0,100,14803,916,6,1,246937.28,0.0
2026-04-18 13:00:00,60.31,9.97,89.43,100,6.52,265,247994314,350230782,56.73,0.08,255.86,0,23.64,9.06,9.78,104,97,0,146,0,99.85,0,Low,0,100,14071,0,0,0,0.0,0.0
2026-04-18 14:00:00,65.62,10.37,89.45,100,5.34,220,201962059,284876832,64.43,0.71,224.94,16,23.36,19.39,12.96,106,102,3,158,6,98.84,0,Low,0,100,18170,1066,8,0,231261.88,0.0
2026-04-18 15:00:00,71.06,11.46,89.47,100,5.94,301,155158510,217346532,72.08,1.05,166.72,23,23.46,19.79,7.17,118,113,4,171,8,96.48,0,Low,0,100,18893,1283,10,1,554166.75,0.0
2026-04-18 16:00:00,61.83,10.29,89.48,100,6.69,237,205916580,197688531,62.84,0.57,209.42,9,16.61,15.75,6.95,107,104,3,127,1,97.8,0,Low,0,100,14326,125,1,0,23058.26,0.0
2026-04-18 17:00:00,70.51,11.47,89.51,100,7.34,299,123324118,160020262,70.68,0.74,151.59,11,20.79,18.4,13.19,142,137,3,165,3,98.86,0,Low,0,100,14038,658,5,0,212793.89,0.0
2026-04-18 18:00:00,64.85,11.39,89.53,100,6.32,219,272483077,282058946,68.51,1.01,298.9,24,22.29,11.03,7.31,135,132,1,199,6,97.38,0,Low,0,100,17981,1689,11,2,735894.23,0.0
2026-04-18 19:00:00,70.97,10.21,89.55,100,6.76,282,228539907,292632134,65.38,0.27,267.1,3,23.04,12.62,7.4,147,143,0,203,1,99.12,0,Low,0,100,25661,207,1,0,39823.11,0.0
2026-04-18 20:00:00,80.53,9.71,89.57,100,4.8,269,232803797,242001393,69.19,0.37,252.1,3,24.47,20.19,14.71,154,152,1,185,1,98.81,0,Low,0,100,26280,170,1,0,35481.61,0.0
2026-04-18 21:00:00,54.3,12.15,89.58,100,5.09,231,133299825,166953689,50.87,0.07,141.53,1,21.08,15.82,5.84,107,103,0,134,0,99.8,0,Low,0,100,14838,0,0,0,0.0,0.0
2026-04-18 22:00:00,45.13,14.5,89.6,100,7.45,226,136842898,180405103,54.86,0.66,157.68,15,13.08,7.02,6.22,64,63,3,76,3,97.76,0,Low,0,100,6303,306,3,0,48293.27,0.0
2026-04-18 23:00:00,63.9,12.27,89.62,100,7.03,268,190599127,148154178,62.41,0.35,159.47,4,23.83,17.69,8.43,84,81,1,102,2,99.05,0,Low,0,100,8621,545,3,0,45016.64,0.0
2026-04-19 00:00:00,51.94,13.21,89.63,100,5.53,185,123467634,145164320,70.83,2.14,107.47,47,14.44,14.93,7.02,78,76,3,114,5,93.76,3,Medium,122,98.892,8136,1404,8,0,293014.05,293061.06
2026-04-19 01:00:00,53.17,12.81,89.65,100,6.42,253,103837662,147318116,52.4,0.09,124.1,1,13.43,10.65,6.69,92,91,0,110,0,99.88,0,Low,0,100,11111,0,0,0,0.0,0.0
2026-04-19 02:00:00,50.74,11.77,89.67,100,6.46,242,151643279,188091826,51.95,0.18,182.67,4,20.12,12.97,6.82,81,77,1,111,1,99.51,0,Low,0,100,13155,159,1,0,15216.36,0.0
2026-04-19 03:00:00,51.51,11.04,89.69,100,5.78,209,165826349,190720433,54.2,0.46,169.93,3,14.05,10.03,9.7,70,68,1,85,0,99.33,0,Low,0,100,9154,0,0,0,0.0,0.0
2026-04-19 04:00:00,61.22,12.4,89.72,100,6.01,248,164779172,215758820,59.79,0.4,199.78,2,23.25,15.41,8.89,100,94,0,139,3,99.2,0,Low,0,100,9455,424,2,0,54625.94,0.0
2026-04-19 05:00:00,62.51,11.73,89.75,100,7.2,213,143812470,224929460,60.13,0.18,160.89,4,24.42,13.74,9.34,97,95,1,137,0,99.49,0,Low,0,100,11390,0,0,0,0.0,0.0
2026-04-19 06:00:00,76.2,8.9,89.76,100,4.87,307,267449435,227982512,68.61,0.56,237.52,8,26.71,11.58,10.73,143,137,1,171,2,98.85,0,Low,0,100,25386,651,3,0,97678.3,0.0
2026-04-19 07:00:00,70.58,9.1,89.79,100,5.7,215,210527145,220147079,72.3,1.14,227.26,23,24.39,15.75,14.1,134,127,5,198,6,95.67,0,Low,0,100,15952,920,8,0,181003.02,0.0
2026-04-19 08:00:00,79.32,9.56,89.8,100,5.22,276,153845995,172326585,69.23,0.38,173.71,2,20.54,19.33,15.72,150,142,1,221,3,99.61,0,Low,0,100,26539,788,5,0,79579.5,0.0
2026-04-19 09:00:00,70.67,9.99,89.83,100,6.64,268,156728969,165351203,63.17,0.08,152.89,0,21.98,15.07,8.38,152,151,0,167,0,99.83,0,Low,0,100,26541,0,0,0,0.0,0.0
2026-04-19 10:00:00,49.5,12.18,89.85,100,6.14,208,141730477,213503353,52.47,0.36,155.74,2,13.69,7.6,6.85,96,90,1,128,3,99.24,0,Low,0,100,10026,1128,6,0,115515.43,0.0
2026-04-19 11:00:00,58.45,10.58,89.88,100,6.36,227,132390849,167070569,63.71,0.91,150.95,18,22.73,11.23,5.89,115,112,3,133,6,97.1,0,Low,0,100,12535,954,5,0,209392.77,0.0
2026-04-19 12:00:00,52.96,12.91,89.9,100,5.06,217,194169177,247376018,60.71,1.13,179.18,21,18.46,12.85,10.57,97,92,6,110,3,97.77,0,Low,0,100,16553,268,2,0,35628.14,0.0
2026-04-19 13:00:00,58.36,11.79,89.93,100,6.15,240,146479149,246032999,62.61,0.84,179.19,2,15.73,10.68,6.26,113,106,4,158,6,98.2,0,Low,0,100,17959,857,8,1,435631.98,0.0
2026-04-19 14:00:00,75.95,11.48,89.95,100,5.12,214,210975257,247633381,71.59,0.84,233.23,12,24.87,18.68,9.04,140,132,3,175,4,97.3,0,Low,0,100,15293,606,4,0,66128.51,0.0
2026-04-19 15:00:00,63.04,9.92,89.99,100,5.91,202,190231273,196437657,63.98,0.73,179.15,2,19.75,14.5,10.58,110,106,1,162,4,98.46,0,Low,0,100,13787,1199,7,0,220863.62,0.0
2026-04-19 16:00:00,61.34,11.02,90.01,100,7.22,252,169063840,220874210,57.8,0.02,165.15,0,23.68,12.18,10.91,99,97,0,143,0,99.94,0,Low,0,100,11194,0,0,0,0.0,0.0
2026-04-19 17:00:00,64.03,9.34,90.03,100,5.08,219,219647624,173029594,65.19,0.91,187.93,12,20.3,18.27,7.2,148,145,1,170,7,98.0,0,Low,0,100,14452,1230,12,1,316109.34,0.0
2026-04-19 18:00:00,64.16,9.69,90.06,100,7.26,243,136488290,165714746,70.61,1.12,164.42,14,19.56,17.47,6.74,131,121,6,165,4,96.45,0,Low,0,100,13970,959,5,0,168943.29,0.0
2026-04-19 19:00:00,71.28,11.52,90.1,100,5.89,238,154964132,150046079,73.55,1.19,144.37,9,18.95,14.03,7.83,126,125,4,141,2,95.51,0,Low,0,100,22284,426,3,0,111421.84,0.0
2026-04-19 20:00:00,69.38,9.53,90.13,100,5.58,251,179755988,229584728,60.35,0.03,172.17,0,17.69,19.67,9.71,134,129,0,197,0,99.92,0,Low,0,100,20442,0,0,0,0.0,0.0
2026-04-19 21:00:00,60.79,11.33,90.15,100,6.94,278,183118935,241829236,64.5,0.76,205.63,16,17.46,12.92,11.26,121,119,4,176,6,98.96,0,Low,0,100,15990,1311,11,2,489608.63,0.0
2026-04-19 22:00:00,58.84,11.44,90.17,100,5.45,265,99432652,109656084,58.16,0.47,110.09,8,16.29,16.93,8.77,70,69,0,78,2,98.83,0,Low,0,100,11000,411,4,0,103328.91,0.0
2026-04-19 23:00:00,59.05,10.3,90.2,100,5.48,205,160781683,150157476,54.59,0.09,136.41,0,19.54,17.02,7.42,83,79,0,121,0,99.66,0,Low,0,100,10005,0,0,0,0.0,0.0
2026-04-20 00:00:00,58.66,12.37,90.24,100,4.88,273,119862828,118698289,56.72,0.42,100.32,2,17.73,16.09,7.79,90,88,1,108,2,98.61,0,Low,0,100,13628,453,4,0,140373.97,0.0
2026-04-20 01:00:00,56.48,11.23,90.25,100,5.41,210,187278748,232562803,57.34,0.53,198.7,9,14.62,9.73,8.07,81,76,0,96,5,98.99,0,Low,0,100,10866,1194,10,2,660447.09,0.0
2026-04-20 02:00:00,58.91,10.26,90.28,100,5.2,265,142257099,178666285,62.4,0.93,156.24,19,21.27,12.83,10.3,73,71,4,106,4,97.47,0,Low,0,100,10495,1317,7,1,270478.33,0.0
2026-04-20 03:00:00,52.67,11.73,90.29,100,6.83,250,142616074,133253583,52.11,0.03,136.03,0,19.78,9.21,5.73,77,72,0,105,0,99.93,0,Low,0,100,9505,0,0,0,0.0,0.0
2026-04-20 04:00:00,44.17,13.21,90.31,100,6.48,214,175071812,204156967,49.49,0.33,148.2,8,16.43,9.56,8.52,79,74,1,115,0,98.71,0,Low,0,100,13126,0,0,0,0.0,0.0
2026-04-20 05:00:00,62.81,9.94,90.35,100,7.21,284,126846597,152110281,69.36,1.09,110.02,5,20.29,18.36,8.28,93,85,3,110,4,98.54,0,Low,0,100,9772,1113,7,0,180413.7,0.0
2026-04-20 06:00:00,72.84,11.02,90.39,100,6.18,316,276088024,339108898,68.16,0.52,337.62,10,26.02,15.58,7.74,162,149,1,221,4,98.56,0,Low,0,100,18514,487,4,0,98296.55,0.0
2026-04-20 07:00:00,71.54,11.07,90.42,100,4.73,248,180984202,174664563,71.4,1.14,155.04,13,21.89,20.95,7.35,140,129,4,204,8,96.06,0,Low,0,100,23334,2570,12,2,476173.62,0.0
2026-04-20 08:00:00,76.55,9.29,90.45,100,7.48,311,197825293,329686157,76.96,0.98,240.09,23,19.41,20.01,12.5,157,152,2,190,3,96.52,0,Low,0,100,15726,308,3,0,144512.56,0.0
2026-04-20 09:00:00,81.72,10.37,90.47,100,5.67,329,364133991,356691840,71.96,0.44,335.46,8,27.79,17.91,12.43,164,154,0,206,3,98.59,0,Low,0,100,22210,414,3,0,120202.49,0.0
2026-04-20 10:00:00,70.69,11.41,90.49,100,5.53,293,288334386,292978801,63.71,0.3,269.81,7,17.87,11.89,7.21,113,105,1,166,2,99.45,0,Low,0,100,17085,361,2,0,94328.34,0.0
2026-04-20 11:00:00,73.17,10.25,90.52,100,6.81,257,281164509,376874239,72.75,0.86,329.69,12,26.16,11.52,9.58,138,132,1,184,5,97.24,0,Low,0,100,18181,1064,7,1,278605.36,0.0
2026-04-20 12:00:00,61.36,11.03,90.55,100,7.58,263,240729301,239090865,59.63,0.14,219.61,3,20.4,17.47,6.15,115,109,0,146,0,99.49,0,Low,0,100,15700,0,0,0,0.0,0.0
2026-04-20 13:00:00,54.18,12.7,90.57,100,6.71,237,149672977,138323447,64.41,1.18,125.82,12,20.35,14.48,9.48,97,95,5,116,10,98.32,0,Low,0,100,16819,3624,17,3,890182.41,0.0
2026-04-20 14:00:00,62.2,10.96,90.59,100,5.19,273,153702991,176195415,64.19,0.91,157.03,15,22.75,18.47,10.86,108,100,4,141,6,97.58,0,Low,0,100,10977,1223,11,0,269706.82,0.0
2026-04-20 15:00:00,74.05,7.84,90.61,100,5.56,233,168550725,198080616,65.25,0.25,160.03,2,25.54,16.88,12.55,129,128,0,190,2,99.07,0,Low,0,100,20201,369,3,0,50099.39,0.0
2026-04-20 16:00:00,63.81,9.93,90.62,100,7.4,205,275900794,258546026,67.5,0.81,243.23,17,22.2,18.56,11.81,121,113,1,162,6,97.7,0,Low,0,100,21550,1176,7,0,261500.75,0.0
2026-04-20 17:00:00,80.95,10.05,90.65,100,7.41,332,125554916,173176801,71.22,0.15,156.7,2,30.9,22.45,14.4,139,129,0,192,1,99.39,0,Low,0,100,13844,174,1,0,40756.87,0.0
2026-04-20 18:00:00,76.62,10.54,90.68,100,6.75,230,265317243,309928985,67.06,0.1,314.97,1,21.53,22.87,12.5,137,130,0,158,0,99.81,0,Low,0,100,24018,0,0,0,0.0,0.0
2026-04-20 19:00:00,63.15,10.78,90.71,100,6.34,214,228689250,317045595,66.76,0.94,248.76,19,21.14,17.01,12.21,124,122,2,183,2,98.53,0,Low,0,100,19473,639,3,0,123671.07,0.0
2026-04-20 20:00:00,63.05,9.97,90.74,100,6.62,241,158389286,143483643,59.56,0.18,132.59,1,21.67,18.09,6.61,130,125,0,157,0,99.57,0,Low,0,100,16899,0,0,0,0.0,0.0
2026-04-20 21:00:00,61.83,9.7,90.78,100,6.54,212,116547565,187302936,59.11,0.22,138.06,1,18.4,13.0,6.27,117,107,0,165,1,99.23,0,Low,0,100,14314,159,1,0,28581.79,0.0
2026-04-20 22:00:00,54.39,11.42,90.81,100,6.02,205,134797939,145391760,61.63,1.0,144.36,18,18.9,9.76,10.67,86,85,2,112,7,96.92,0,Low,0,100,8075,1452,10,2,615620.34,0.0
2026-04-20 23:00:00,46.01,14.19,90.85,100,7.35,194,80929900,130576244,51.57,0.29,100,7,13.06,10.23,8.94,61,58,1,86,2,99.3,0,Low,0,100,10662,431,2,0,29612.02,0.0
2026-04-21 00:00:00,63.91,12.34,90.87,100,6.4,251,144333088,173184921,60.82,0.29,175.51,6,23.53,15.85,12.02,87,80,0,101,1,98.86,0,Low,0,100,12934,361,2,0,84685.16,0.0
2026-04-21 01:00:00,54.57,12.43,90.9,100,7.4,202,102462754,130385735,54.36,0.05,104.08,0,17.94,13.79,9.24,77,74,0,88,0,99.82,0,Low,0,100,10599,0,0,0,0.0,0.0
2026-04-21 02:00:00,49.68,12.15,90.92,100,5.01,191,139033161,189173669,53.53,0.62,141.02,9,18.71,10.26,9.32,68,63,1,78,2,99.03,0,Low,0,100,7877,287,2,0,42446.64,0.0
2026-04-21 03:00:00,55.19,9.8,90.94,100,7.09,195,173932672,209423684,63.4,0.96,174.32,7,17.11,8.87,9.74,77,74,1,97,5,97.5,0,Low,0,100,12068,1286,7,1,264998.52,0.0
2026-04-21 04:00:00,61.74,10.24,90.95,100,6.08,259,212403935,230960733,60.82,0.47,229.09,11,19.61,18.14,10.34,92,90,1,126,1,98.82,0,Low,0,100,12099,0,0,0,0.0,0.0
2026-04-21 05:00:00,67.01,10.81,90.98,100,6.62,249,178788760,168907012,65.11,0.5,184.73,9,22.52,16.95,8.61,116,114,1,128,2,99.12,0,Low,0,100,13608,241,2,0,26344.08,0.0
2026-04-21 06:00:00,74.92,10.8,90.99,100,6.24,298,171958318,284700732,70.96,0.67,214.21,13,27.8,13.24,9.7,141,139,2,204,6,97.63,0,Low,0,100,13761,953,5,0,180288.52,0.0
2026-04-21 07:00:00,67.83,10.43,91.02,100,6.22,283,303740156,410917953,119.87,5.98,341.62,112,26.56,13.86,9.72,138,133,14,202,29,88.29,3,Medium,316,98.131,12747,5181,33,7,1487794.18,595287.76
2026-04-21 08:00:00,65.89,11.73,91.04,100,7.41,279,325633534,352567938,67.66,0.7,299.45,16,18.78,11.39,10.87,140,136,4,177,2,98.64,0,Low,0,100,21497,415,3,0,138846.62,0.0
2026-04-21 09:00:00,72.38,12.47,91.06,100,5.54,230,248322837,237280675,71.7,1.0,252.01,10,26.31,12.67,11.0,162,158,1,237,7,97.55,0,Low,0,100,15610,1012,9,2,671024.12,0.0
2026-04-21 10:00:00,66.92,10.7,91.09,100,6.07,255,291131067,262798301,64.89,0.56,251.69,9,21.94,15.15,10.71,113,107,2,164,2,99.26,0,Low,0,100,16672,443,4,0,53414.1,0.0
2026-04-21 11:00:00,66.6,10.19,91.11,100,6.56,246,152153935,153369124,68.02,0.82,131.22,5,20.39,14.0,10.35,127,123,3,160,6,98.03,0,Low,0,100,16097,930,9,1,445479.28,0.0
2026-04-21 12:00:00,70.43,9.64,91.14,100,5.59,301,168435214,246065925,70.99,1.03,195.41,4,22.64,15.85,11.58,114,108,1,151,3,97.89,0,Low,0,100,12673,529,3,0,71686.97,0.0
2026-04-21 13:00:00,69.74,9.69,91.17,100,5.66,240,199510906,289625278,65.35,0.5,239.99,4,21.94,19.91,9.2,122,115,2,170,1,98.92,0,Low,0,100,14301,212,1,0,44515.22,0.0
2026-04-21 14:00:00,67.94,10.37,91.19,100,7.44,209,112906952,174982712,64.41,0.25,136.16,5,19.72,12.09,7.39,128,119,0,185,1,99.01,0,Low,0,100,18626,386,2,0,86793.85,0.0
2026-04-21 15:00:00,64.04,10.23,91.23,100,6.21,263,209531785,308745278,61.27,0.35,248.38,1,16.24,13.88,6.98,103,102,0,133,3,99.38,0,Low,0,100,14186,367,3,0,132683.33,0.0
2026-04-21 16:00:00,59.13,11.49,91.25,100,5.46,231,227756428,244887999,59.18,0.55,192.31,3,22.43,14.66,6.23,118,108,1,162,4,98.65,0,Low,0,100,19712,1356,7,1,235141.12,0.0
2026-04-21 17:00:00,69.96,10.19,91.26,100,7.63,246,182314075,232611683,65.69,0.23,169.31,3,18.62,10.8,8.74,137,131,0,176,0,99.37,0,Low,0,100,19524,0,0,0,0.0,0.0
2026-04-21 18:00:00,69.36,10.1,91.29,100,4.68,298,171724678,233692574,59.03,0.04,195.97,0,20.61,13.34,9.03,141,134,0,193,0,99.93,0,Low,0,100,21872,0,0,0,0.0,0.0
2026-04-21 19:00:00,62.74,11.56,91.31,100,4.84,222,224701358,263969178,57.68,0.28,224.59,4,18.35,11.89,11.07,139,133,0,185,0,99.19,0,Low,0,100,21988,0,0,0,0.0,0.0
2026-04-21 20:00:00,74.0,10.57,91.34,100,6.16,280,169421230,193559251,72.09,0.85,148.76,19,20.06,15.5,13.0,148,145,1,187,8,97.9,0,Low,0,100,15431,2609,14,0,500753.62,0.0
2026-04-21 21:00:00,67.1,11.72,91.36,100,6.65,223,217179638,257649103,70.21,1.0,248.35,23,23.26,11.39,12.86,118,116,1,166,2,96.94,0,Low,0,100,11590,223,2,0,88606.57,0.0
2026-04-21 22:00:00,59.9,10.49,91.37,100,7.32,232,164687123,220272379,56.97,0.01,195.51,0,23.4,14.15,9.46,105,100,0,116,0,99.98,0,Low,0,100,18487,0,0,0,0.0,0.0
2026-04-21 23:00:00,52.29,11.37,91.39,100,6.83,207,103102842,124507595,53.14,0.15,100,3,14.17,8.84,6.67,92,85,0,123,0,99.66,0,Low,0,100,12631,0,0,0,0.0,0.0
2026-04-22 00:00:00,44.94,11.56,91.41,100,5.83,206,88505649,95882039,57.63,1.19,100,5,16.34,9.91,4.92,86,80,5,98,10,95.58,0,Low,0,100,14452,3153,19,4,804739.55,0.0
2026-04-22 01:00:00,57.72,10.48,91.42,100,6.44,264,188647709,220240978,60.29,0.6,202.14,12,19.85,11.96,6.48,85,84,1,108,5,97.85,0,Low,0,100,8978,699,5,0,175382.85,0.0
2026-04-22 02:00:00,56.98,11.14,91.46,100,6.58,199,138572634,153920921,58.93,0.49,118.02,11,15.99,16.26,5.86,93,86,2,116,3,98.63,0,Low,0,100,11044,575,3,0,61147.01,0.0
2026-04-22 03:00:00,44.68,11.64,91.5,100,6.5,203,162804578,167003924,55.31,0.88,157.19,11,15.05,13.18,8.53,78,75,2,103,3,97.33,0,Low,0,100,7669,892,5,0,206489.65,0.0
2026-04-22 04:00:00,53.3,11.89,91.52,100,5.45,186,119947004,117217666,56.91,0.68,117.48,2,17.38,12.95,8.56,89,84,1,117,1,98.6,0,Low,0,100,14951,218,1,0,19161.07,0.0
2026-04-22 05:00:00,62.69,11.2,91.56,100,4.95,279,110960522,112457799,66.99,1.19,117.39,8,17.94,17.37,7.07,96,93,5,141,4,96.31,0,Low,0,100,11296,1221,6,1,312647.15,0.0
2026-04-22 06:00:00,71.5,10.67,91.57,100,7.02,290,111406455,162693375,66.86,0.34,132.56,6,26.98,19.78,9.93,122,118,0,173,3,99.59,0,Low,0,100,13496,1058,5,0,160149.99,0.0
2026-04-22 07:00:00,78.0,10.42,91.58,100,6.73,218,209498144,243365592,69.38,0.25,180.51,5,30.71,21.53,8.52,145,141,0,185,0,99.16,0,Low,0,100,19477,0,0,0,0.0,0.0
2026-04-22 08:00:00,76.26,9.58,91.62,100,5.58,304,183060293,228661659,75.63,1.15,228.12,9,30.18,19.73,14.25,157,147,5,226,11,96.03,0,Low,0,100,15195,3218,18,2,657221.85,0.0
2026-04-22 09:00:00,78.48,9.79,91.63,100,5.26,313,186495285,172507733,70.33,0.54,165.0,9,23.16,22.51,11.25,155,147,2,191,4,98.15,0,Low,0,100,15562,894,6,0,84921.7,0.0
2026-04-22 10:00:00,53.2,10.9,91.67,100,7.18,189,101436167,163281932,59.14,0.65,122.9,6,14.36,13.02,8.58,93,89,1,102,1,97.78,0,Low,0,100,9167,198,1,0,34427.25,0.0
2026-04-22 11:00:00,60.63,10.24,91.71,100,4.82,272,200401735,288101272,61.42,0.78,234.33,17,19.51,9.48,6.31,124,114,0,137,4,97.42,0,Low,0,100,16850,1097,6,0,191427.29,0.0
2026-04-22 12:00:00,74.33,10.67,91.73,100,7.53,223,356452185,417133490,66.19,0.03,303.88,0,20.17,17.34,10.56,132,122,0,190,0,99.96,0,Low,0,100,21364,0,0,0,0.0,0.0
2026-04-22 13:00:00,60.28,9.94,91.77,100,6.18,209,259940104,337227890,58.51,0.31,261.12,7,18.32,16.22,6.09,111,107,0,127,2,99.37,0,Low,0,100,11970,166,1,0,25582.66,0.0
2026-04-22 14:00:00,71.83,9.66,91.78,100,7.59,256,276508740,277188322,69.65,0.52,285.06,7,24.64,19.86,7.89,141,137,1,155,3,98.65,0,Low,0,100,21631,498,3,0,51155.15,0.0
2026-04-22 15:00:00,69.5,8.9,91.82,100,7.42,250,125476615,104767765,70.42,0.76,109.5,11,20.2,13.87,10.28,105,98,0,130,5,98.41,0,Low,0,100,12428,469,4,0,62489.32,0.0
2026-04-22 16:00:00,68.85,9.91,91.86,100,6.04,211,272738891,254285760,67.11,0.67,245.9,5,25.44,11.36,11.93,112,103,1,132,6,98.81,0,Low,0,100,16592,822,7,0,129381.71,0.0
2026-04-22 17:00:00,72.16,10.61,91.87,100,6.16,235,175257176,230013395,66.42,0.39,192.6,1,21.61,13.66,9.93,150,148,0,176,3,98.56,0,Low,0,100,21556,580,5,0,164653.64,0.0
